timestamp_ns,mode,e2e,dataset,text_mix,style_mix,cols,rows,frames_total,warmup_frames,seed,time_min_ns,time_median_ns,time_p95_ns,time_max_ns,time_mean_ns,cpu_time_ns,cpu_user_ns,cpu_sys_ns,page_faults_minor,page_faults_major,page_faults_minor_min,page_faults_minor_median,page_faults_minor_p95,page_faults_minor_max,page_faults_minor_mean,page_faults_major_min,page_faults_major_median,page_faults_major_p95,page_faults_major_max,page_faults_major_mean,max_rss_bytes,bytes_total,bytes_mean,dirty_ratio_mean,style_runs_mean,pmc_cycles_min,pmc_cycles_median,pmc_cycles_p95,pmc_cycles_max,pmc_cycles_mean,pmc_instructions_min,pmc_instructions_median,pmc_instructions_p95,pmc_instructions_max,pmc_instructions_mean,pmc_cache_misses_min,pmc_cache_misses_median,pmc_cache_misses_p95,pmc_cache_misses_max,pmc_cache_misses_mean,pmc_cache_references_min,pmc_cache_references_median,pmc_cache_references_p95,pmc_cache_references_max,pmc_cache_references_mean,pmc_branches_min,pmc_branches_median,pmc_branches_p95,pmc_branches_max,pmc_branches_mean,pmc_branch_misses_min,pmc_branch_misses_median,pmc_branch_misses_p95,pmc_branch_misses_max,pmc_branch_misses_mean
1770223682136461000,full_redraw,1,unicode_stress_style_flicker,grapheme_stress,churn,200,60,20000,1000,69420,4672959,5554666,6560875,64284750,5686183,29858143000,11597387000,18260756000,0,0,0,0,0,0,0,0,0,0,0,0,16678912,0,0.000000,1.000000,10030.000000,4344315,4662035,4979282,6913378,4691982,15361999,15967847,16150039,16677752,15973316,1270,1715,1883,2315,1725,NA,NA,NA,NA,NA,1810833,1818703,1825888,1828855,1819764,7264,7852,8664,24324,7987
1770223797985921000,full_redraw,1,unicode_dynamic_rect_churn,common,flat,200,60,20000,1000,69420,136084,195792,240000,1093500,200438,2605246000,1446147000,1159099000,0,0,0,0,0,0,0,0,0,0,0,0,16744448,0,0.000000,0.122163,149.469895,201719,270446,333571,602264,276532,929565,963675,989884,1488541,966870,173,327,401,1497,338,NA,NA,NA,NA,NA,136871,140011,141817,144846,140078,291,794,1117,4529,805
1770223804344077000,full_redraw,1,unicode_dynamic_rect_churn,common,themed,200,60,20000,1000,69420,405125,693291,961125,17973917,716841,6142633000,2865312000,3277321000,0,0,0,0,0,0,0,0,0,0,0,0,16793600,0,0.000000,0.127273,1118.769000,526076,753223,991779,1484737,771278,1941997,2569732,2976353,3649866,2581419,243,646,807,1391,652,NA,NA,NA,NA,NA,248722,322630,369594,449573,323862,863,2466,3550,9747,2526
1770223821138580000,full_redraw,1,unicode_dynamic_rect_churn,common,churn,200,60,20000,1000,69420,1893041,2365542,2723917,34876792,2410718,15866889000,6840726000,9026163000,0,0,0,0,0,0,0,0,0,0,0,0,16842752,0,0.000000,0.127593,4591.645158,1921488,2178436,2682849,3587484,2229877,6857802,7344913,7693495,8379622,7364858,664,1409,1589,2288,1418,NA,NA,NA,NA,NA,823624,866353,904164,973130,868875,4843,8412,10703,25164,8538
1770223871856154000,full_redraw,1,unicode_dynamic_rect_churn,grapheme_stress,flat,200,60,20000,1000,69420,245834,324833,467500,8424292,347296,3736189000,1763322000,1972867000,0,0,0,0,0,0,0,0,0,0,0,0,16941056,0,0.000000,0.120998,149.469895,300321,393062,563688,826319,411220,1277118,1341362,1380120,1502912,1344912,160,291,400,1154,308,NA,NA,NA,NA,NA,148830,151428,152986,156573,151513,309,874,1507,7014,959
1770223881405090000,full_redraw,1,unicode_dynamic_rect_churn,grapheme_stress,themed,200,60,20000,1000,69420,547542,1040208,1494334,15952208,1020804,7220349000,3203124000,4017225000,0,0,0,0,0,0,0,0,0,0,0,0,17039360,0,0.000000,0.127520,1083.236684,681221,906607,1185660,1772364,929359,2383718,3021403,3407260,4035429,3030811,283,763,912,1387,765,NA,NA,NA,NA,NA,263674,337789,384117,463010,339080,1066,3105,4782,12544,3215
1770223904527884000,full_redraw,1,unicode_dynamic_rect_churn,grapheme_stress,churn,200,60,20000,1000,69420,1868083,2472479,2883542,40551125,2497436,15915550000,6944068000,8971482000,0,0,0,0,0,0,0,0,0,0,0,0,17154048,0,0.000000,0.127976,4207.976316,1944362,2212380,2729277,3869086,2264042,6788702,7278501,7617356,8359742,7296360,727,1481,1685,2413,1491,NA,NA,NA,NA,NA,779233,825789,862182,928681,827821,5447,10591,13670,25089,10739
1770233271480930000,diff_redraw,0,typical_app_panel_swap,common,flat,200,60,20000,1000,69420,11000,11666,13542,41291,11887,694226000,600992000,93234000,91,0,0,0,0,7,0,0,0,0,0,0,12206080,25490834,1341.622842,0.096083,475.000000,61811,69828,82386,155769,71384,280502,281272,281364,323781,281325,950,1295,1478,2818,1309,NA,NA,NA,NA,NA,42809,42809,42809,42826,42809,82,87,89,350,87
1770233273421164000,diff_redraw,0,typical_app_panel_swap,common,themed,200,60,20000,1000,69420,12750,13583,14458,79833,13759,727416000,634362000,93054000,80,0,0,0,0,6,0,0,0,0,0,0,14057472,62176382,3272.441158,0.096083,843.000000,68264,78619,91156,174520,79968,314890,315641,315751,346625,315701,249,1422,1599,2900,1430,NA,NA,NA,NA,NA,51795,51795,51795,51795,51795,117,123,140,748,128
1770233275378696000,diff_redraw,0,typical_app_panel_swap,common,churn,200,60,20000,1000,69420,18791,19709,22000,60917,19991,847952000,752907000,95045000,0,0,0,0,0,0,0,0,0,0,0,0,14254080,177780026,9356.843474,0.096083,3137.000000,96720,106410,119345,181850,107941,449071,449709,449813,486327,449826,855,1481,1684,3024,1494,NA,NA,NA,NA,NA,81810,81810,81810,81816,81810,197,203,242,1429,207
1770233277462975000,diff_redraw,0,typical_app_panel_swap,grapheme_stress,flat,200,60,20000,1000,69420,16125,16750,18750,224792,17152,835970000,740458000,95512000,0,0,0,0,0,0,0,0,0,0,0,0,14319616,25482752,1341.197474,0.096083,475.000000,84647,92722,105986,233328,94657,388190,388834,388920,455259,388951,248,1266,1407,2219,1263,NA,NA,NA,NA,NA,58835,58835,58835,58835,58835,58,60,73,1931,65
1770233279541114000,diff_redraw,0,typical_app_panel_swap,grapheme_stress,themed,200,60,20000,1000,69420,18500,19167,21292,72584,19415,873894000,778613000,95281000,0,0,0,0,0,0,0,0,0,0,0,0,14450688,77180971,4062.156368,0.096083,840.000000,95235,103893,116585,166626,105459,436198,436870,436964,458114,436966,904,1300,1440,2114,1300,NA,NA,NA,NA,NA,70627,70627,70627,70627,70627,77,81,96,2107,83
1770233281651013000,diff_redraw,0,typical_app_panel_swap,grapheme_stress,churn,200,60,20000,1000,69420,21583,22166,24833,144167,22526,932273000,840297000,91976000,0,0,0,0,0,0,0,0,0,0,0,0,14630912,121687378,6404.598842,0.096083,2867.000000,108118,116743,129107,271926,118114,497440,498164,498256,566229,498278,350,1336,1528,2618,1345,NA,NA,NA,NA,NA,84384,84390,84390,84390,84389,101,109,128,3039,113
1770233283823982000,diff_redraw,0,typical_app_cursor_moves,common,flat,200,60,20000,1000,69420,9000,9625,10958,76834,9867,648718000,555564000,93154000,3,0,0,0,0,1,0,0,0,0,0,0,14745600,549601,28.926368,0.000166,475.000000,52474,60837,73371,134349,62344,208791,210462,212697,250002,210753,187,1328,1468,3015,1328,NA,NA,NA,NA,NA,28924,29006,29126,29238,29014,84,89,95,339,90
1770233285701643000,diff_redraw,0,typical_app_cursor_moves,common,themed,200,60,20000,1000,69420,8750,9500,10000,35583,9616,633656000,542886000,90770000,0,0,0,0,0,0,0,0,0,0,0,0,14843904,931110,49.005789,0.000166,843.000000,50858,60198,72158,114818,61391,205645,207603,210098,243078,207866,226,1419,1565,3106,1423,NA,NA,NA,NA,NA,28683,28847,29124,29422,28873,83,88,96,217,89
1770233287560726000,diff_redraw,0,typical_app_cursor_moves,common,churn,200,60,20000,1000,69420,8416,9209,10625,69000,9425,634282000,542176000,92106000,0,0,0,0,0,0,0,0,0,0,0,0,14942208,1077545,56.712895,0.000166,3137.000000,50289,58810,71220,131953,60136,206207,208339,210681,246627,208550,225,1328,1476,2895,1331,NA,NA,NA,NA,NA,28696,28883,29208,29527,28921,96,101,114,272,103
1770233289423230000,diff_redraw,0,typical_app_cursor_moves,grapheme_stress,flat,200,60,20000,1000,69420,14500,15125,16958,53792,15340,788878000,694187000,94691000,0,0,0,0,0,0,0,0,0,0,0,0,15024128,548123,28.848579,0.000166,475.000000,77201,85441,98374,147795,87113,327556,328779,331388,364338,329302,852,1283,1461,2556,1276,NA,NA,NA,NA,NA,46339,46400,46530,46642,46415,62,70,84,1777,72
1770233291444829000,diff_redraw,0,typical_app_cursor_moves,grapheme_stress,themed,200,60,20000,1000,69420,14541,15250,17625,187292,15849,807316000,711451000,95865000,0,0,0,0,0,0,0,0,0,0,0,0,15073280,947867,49.887737,0.000166,840.000000,77379,86017,99855,221127,88143,325758,327352,330333,386560,327788,291,1267,1441,2510,1249,NA,NA,NA,NA,NA,45910,46055,46339,46713,46083,64,73,92,1881,81
1770233293490594000,diff_redraw,0,typical_app_cursor_moves,grapheme_stress,churn,200,60,20000,1000,69420,14708,15458,17208,80000,15658,795282000,701266000,94016000,0,0,0,0,0,0,0,0,0,0,0,0,15171584,973227,51.222474,0.000166,2867.000000,78747,87010,99830,137248,88502,332195,334086,336360,369815,334300,781,1251,1423,2526,1249,NA,NA,NA,NA,NA,47056,47208,47527,47716,47241,61,69,89,1871,72
1770233295518966000,diff_redraw,0,unicode_stress_width_churn,common,flat,200,60,20000,1000,69420,37875,52333,61000,96959,52272,1898166000,1794611000,103555000,0,0,0,0,0,0,0,0,0,0,0,0,15220736,218266972,11487.735368,0.207320,134.629579,180622,250303,286933,361323,249527,493223,682947,768021,814595,680943,504,1247,1550,2053,1247,NA,NA,NA,NA,NA,89864,124209,140710,148885,123635,2921,4196,4943,5762,4189
1770233298700843000,diff_redraw,0,unicode_stress_width_churn,common,themed,200,60,20000,1000,69420,42833,61542,72042,145167,61383,2075650000,1971272000,104378000,0,0,0,0,0,0,0,0,0,0,0,0,15269888,335305889,17647.678368,0.207358,598.499105,203553,290044,332756,447423,288523,590823,813163,919487,988348,808766,303,1287,1601,3308,1288,NA,NA,NA,NA,NA,108971,155725,177317,192165,154677,3207,4885,5729,7456,4860
1770233302072098000,diff_redraw,0,unicode_stress_width_churn,common,churn,200,60,20000,1000,69420,63708,99792,117667,553583,99884,2824469000,2713102000,111367000,0,0,0,0,0,0,0,0,0,0,0,0,15319040,828528458,43606.760947,0.207901,4039.098105,298540,455015,524037,715488,452857,920849,1416294,1618170,1786788,1408066,329,1417,1716,2273,1415,NA,NA,NA,NA,NA,180280,291564,336264,375250,289734,4701,7519,8849,11536,7479
1770233306236406000,diff_redraw,0,unicode_stress_width_churn,grapheme_stress,flat,200,60,20000,1000,69420,45084,62250,72208,97000,62149,2178184000,2072275000,105909000,0,0,0,0,0,0,0,0,0,0,0,0,15450112,254288058,13383.582000,0.212802,134.629579,219817,292885,332806,387074,291721,629970,803629,882134,934434,801843,531,1198,1440,2314,1195,NA,NA,NA,NA,NA,111401,146220,162543,171398,145681,3411,5457,6518,7578,5414
1770233309712040000,diff_redraw,0,unicode_stress_width_churn,grapheme_stress,themed,200,60,20000,1000,69420,50458,72042,84083,133625,71814,2370088000,2262425000,107663000,0,0,0,0,0,0,0,0,0,0,0,0,15548416,367849098,19360.478842,0.212603,575.404474,241441,334129,379201,452952,332010,712020,935578,1032987,1103329,930984,656,1267,1501,1988,1264,NA,NA,NA,NA,NA,130621,177315,198143,212481,176243,3787,6094,7256,9848,6037
1770233313388553000,diff_redraw,0,unicode_stress_width_churn,grapheme_stress,churn,200,60,20000,1000,69420,73375,109250,128292,181666,108979,3092674000,2980259000,112415000,0,0,0,0,0,0,0,0,0,0,0,0,15646720,844554137,44450.217737,0.212215,3780.325105,334156,492522,563496,699838,489859,1061476,1513630,1703330,1869545,1505416,744,1324,1551,1980,1321,NA,NA,NA,NA,NA,203089,307902,350712,388523,305987,5325,8676,10305,14291,8610
1770233317828498000,diff_redraw,0,unicode_stress_style_flicker,common,flat,200,60,20000,1000,69420,11083,12459,13958,42125,12644,806846000,712581000,94265000,0,0,0,0,0,0,0,0,0,0,0,0,15695872,325082,17.109579,0.000000,1.000000,63593,73658,86641,134513,75257,240332,241170,241254,278135,241230,785,1131,1295,2723,1147,NA,NA,NA,NA,NA,30994,30994,30994,30994,30994,100,103,108,216,103
1770233319870131000,diff_redraw,0,unicode_stress_style_flicker,common,themed,200,60,20000,1000,69420,364000,405375,420375,2024833,403510,8281549000,8138984000,142565000,0,0,0,0,0,0,0,0,0,0,0,0,15745024,6750788523,355304.659105,1.000000,10497.000000,1639515,1681749,1728011,2254132,1686152,8482964,8501626,8516823,8720772,8502109,635,3012,3544,4612,3012,NA,NA,NA,NA,NA,1961318,1964407,1967610,1967610,1964550,3699,3746,4108,8342,3773
1770233329794952000,diff_redraw,0,unicode_stress_style_flicker,common,churn,200,60,20000,1000,69420,382209,424250,439959,518125,421787,8635669000,8491321000,144348000,0,0,0,0,0,0,0,0,0,0,0,0,15794176,6756506773,355605.619632,1.000000,10510.000000,1715463,1758137,1805400,2067795,1762664,8581558,8607997,8632763,8672445,8607567,1956,3038,3541,4167,3040,NA,NA,NA,NA,NA,1936104,1941386,1947246,1948441,1941541,4947,5098,5219,9034,5110
1770233340087004000,diff_redraw,0,unicode_stress_style_flicker,grapheme_stress,flat,200,60,20000,1000,69420,18833,19500,21833,66709,19791,1009969000,913951000,96018000,0,0,0,0,0,0,0,0,0,0,0,0,15892480,324602,17.084316,0.000000,1.000000,94857,104963,118343,168348,106759,417960,418742,418834,451725,418842,473,1052,1276,2050,1057,NA,NA,NA,NA,NA,59426,59426,59426,59426,59426,31,34,43,2949,36
1770233342340954000,diff_redraw,0,unicode_stress_style_flicker,grapheme_stress,themed,200,60,20000,1000,69420,359583,401417,414333,1078500,399427,8217295000,8072508000,144787000,0,0,0,0,0,0,0,0,0,0,0,0,15990784,6698728496,352564.657684,1.000000,9933.000000,1615777,1658605,1700071,2304482,1662175,8127852,8148794,8162041,8464063,8147791,1177,3114,3569,4336,3120,NA,NA,NA,NA,NA,1877090,1880931,1883417,1883417,1880754,5818,5908,6165,10639,5937
1770233352190767000,diff_redraw,0,unicode_stress_style_flicker,grapheme_stress,churn,200,60,20000,1000,69420,377042,420834,434334,790583,418128,8572598000,8430537000,142061000,0,0,0,0,0,0,0,0,0,0,0,0,16089088,6760365339,355808.702053,1.000000,10030.000000,1695406,1735287,1775532,2260352,1738734,8269199,8308167,8342680,8367295,8311490,1278,3077,3501,4255,3081,NA,NA,NA,NA,NA,1864606,1872458,1879673,1882607,1873535,6825,7032,7184,16336,7053
1770233362428681000,diff_redraw,0,unicode_dynamic_rect_churn,common,flat,200,60,20000,1000,69420,15875,21750,26250,118958,22082,999874000,903584000,96290000,0,0,0,0,0,0,0,0,0,0,0,0,16154624,64498342,3394.649579,0.122163,149.469895,85052,114805,133376,244317,115821,307661,384608,429306,512175,385960,289,1262,1502,2518,1273,NA,NA,NA,NA,NA,43076,60344,70401,85160,60650,504,1132,1489,2057,1141
1770233364677062000,diff_redraw,0,unicode_dynamic_rect_churn,common,themed,200,60,20000,1000,69420,20750,43959,59083,1152125,44819,1427106000,1326082000,101024000,0,0,0,0,0,0,0,0,0,0,0,0,16203776,411539849,21659.992053,0.127273,1118.769000,112391,211550,272048,393726,213102,380545,779444,1011729,1368236,785584,216,1506,1866,2670,1520,NA,NA,NA,NA,NA,63774,153864,208274,293822,155303,658,1915,2682,4829,1939
1770233367385616000,diff_redraw,0,unicode_dynamic_rect_churn,common,churn,200,60,20000,1000,69420,23458,57833,76458,110417,58458,1684075000,1581858000,102217000,0,0,0,0,0,0,0,0,0,0,0,0,16252928,590371523,31072.185421,0.127593,4591.645158,123841,272117,349466,487117,274051,438593,995723,1288694,1743912,1003682,877,1580,2011,2821,1601,NA,NA,NA,NA,NA,75955,200596,267610,369383,202360,854,2888,4075,8070,2921
1770233370355493000,diff_redraw,0,unicode_dynamic_rect_churn,grapheme_stress,flat,200,60,20000,1000,69420,25208,31584,36333,85667,31932,1259598000,1160710000,98888000,0,0,0,0,0,0,0,0,0,0,0,0,16351232,86803021,4568.580053,0.120998,149.469895,129877,159415,178732,227205,160305,483108,544544,581189,638586,545688,549,1111,1387,2804,1122,NA,NA,NA,NA,NA,70665,86340,95709,110275,86615,542,1398,1890,3675,1415
1770233372873007000,diff_redraw,0,unicode_dynamic_rect_churn,grapheme_stress,themed,200,60,20000,1000,69420,30000,54125,69375,292333,54938,1699769000,1596761000,103008000,0,0,0,0,0,0,0,0,0,0,0,0,16449536,437965005,23050.789737,0.127520,1083.236684,159758,254865,314539,487737,256630,578587,950261,1175971,1527119,956587,278,1207,1510,2370,1217,NA,NA,NA,NA,NA,93600,181120,234429,318254,182514,701,2185,3039,7660,2220
1770233375857098000,diff_redraw,0,unicode_dynamic_rect_churn,grapheme_stress,churn,200,60,20000,1000,69420,34708,66791,85834,254417,67704,1941818000,1838304000,103514000,0,0,0,0,0,0,0,0,0,0,0,0,16564224,601528813,31659.411211,0.127976,4207.976316,166731,309175,385171,557375,311549,629685,1143020,1419297,1819127,1150526,334,1297,1595,2805,1306,NA,NA,NA,NA,NA,105272,223249,287508,379722,225014,916,3217,4530,9518,3264
1770233433257513000,full_redraw,0,typical_app_panel_swap,common,flat,200,60,20000,1000,69420,19750,20209,22875,1787667,20882,865517000,771069000,94448000,91,0,0,0,0,7,0,0,0,0,0,0,12206080,340369825,17914.201316,0.096083,475.000000,100028,108552,121690,249741,110452,580607,581451,581581,659843,581595,134,271,324,1336,279,NA,NA,NA,NA,NA,143373,143446,143446,143446,143445,150,158,171,2588,168
1770233435367454000,full_redraw,0,typical_app_panel_swap,common,themed,200,60,20000,1000,69420,43083,43916,48250,147208,44779,1321228000,1222643000,98585000,80,0,0,0,0,6,0,0,0,0,0,0,14024704,787822732,41464.354316,0.096083,843.000000,205188,215464,232515,414443,217933,1048164,1048997,1051799,1089087,1049217,174,676,752,1224,674,NA,NA,NA,NA,NA,255904,255904,255904,255919,255904,449,460,491,5682,469
1770233437951196000,full_redraw,0,typical_app_panel_swap,common,churn,200,60,20000,1000,69420,122583,126250,139666,199334,128382,2921756000,2811839000,109917000,0,0,0,0,0,0,0,0,0,0,0,0,14221312,2180644818,114770.779895,0.096083,3137.000000,561437,578676,601709,764878,581361,2741781,2742537,2746257,2779442,2743155,752,1187,1366,1530,1168,NA,NA,NA,NA,NA,637118,637119,637119,637119,637118,1873,1934,2101,12084,1959
1770233442226932000,full_redraw,0,typical_app_panel_swap,grapheme_stress,flat,200,60,20000,1000,69420,22375,22666,25375,80083,23047,942983000,847101000,95882000,0,0,0,0,0,0,0,0,0,0,0,0,14286848,498378923,26230.469632,0.096083,475.000000,111398,119409,133160,190946,121375,612038,612775,612875,641058,612883,269,365,417,1206,371,NA,NA,NA,NA,NA,150061,150082,150082,150082,150081,149,155,186,3806,160
1770233444410253000,full_redraw,0,typical_app_panel_swap,grapheme_stress,themed,200,60,20000,1000,69420,45000,45792,50667,143292,46504,1389775000,1290465000,99310000,0,0,0,0,0,0,0,0,0,0,0,0,14401536,945283499,49751.763105,0.096083,840.000000,213353,223134,237894,407812,225416,1078923,1079605,1082403,1121480,1079825,242,816,890,1318,812,NA,NA,NA,NA,NA,262192,262192,262192,262212,262192,443,455,481,6672,460
1770233447064368000,full_redraw,0,typical_app_panel_swap,grapheme_stress,churn,200,60,20000,1000,69420,112500,116584,129417,200708,119020,2789172000,2678566000,110606000,0,0,0,0,0,0,0,0,0,0,0,0,14598144,2082847138,109623.533579,0.096083,2867.000000,513206,532771,554710,748575,534933,2469063,2469906,2473605,2523375,2470498,751,1096,1186,1443,1098,NA,NA,NA,NA,NA,576311,576325,576325,576325,576324,1747,1793,1902,13896,1818
1770233451197153000,full_redraw,0,typical_app_cursor_moves,common,flat,200,60,20000,1000,69420,20417,20792,23500,146542,21422,866071000,770743000,95328000,3,0,0,0,0,1,0,0,0,0,0,0,14712832,348858976,18360.998737,0.000166,475.000000,103156,111265,125396,241239,113579,592348,593044,593155,670987,593174,118,273,312,1146,278,NA,NA,NA,NA,NA,146400,146414,146414,146425,146411,169,176,186,2823,185
1770233453309764000,full_redraw,0,typical_app_cursor_moves,common,themed,200,60,20000,1000,69420,43625,44625,49375,113334,45243,1316680000,1218664000,98016000,0,0,0,0,0,0,0,0,0,0,0,0,14811136,796171197,41903.747211,0.000166,843.000000,205934,217635,232338,301104,219747,1060159,1060844,1063622,1088408,1061043,477,661,731,1264,663,NA,NA,NA,NA,NA,258925,258939,258939,258939,258937,468,480,517,5277,484
1770233455889991000,full_redraw,0,typical_app_cursor_moves,common,churn,200,60,20000,1000,69420,123125,129625,142458,204042,131799,2986258000,2873127000,113131000,0,0,0,0,0,0,0,0,0,0,0,0,14909440,2189097729,115215.669947,0.000166,3137.000000,562427,582125,605909,921464,584444,2753189,2753925,2757983,2775275,2754568,816,1188,1340,1511,1174,NA,NA,NA,NA,NA,640001,640028,640028,640028,640025,1885,1961,2156,11625,1992
1770233460233233000,full_redraw,0,typical_app_cursor_moves,grapheme_stress,flat,200,60,20000,1000,69420,23333,23666,26584,1057958,24392,963417000,865825000,97592000,0,0,0,0,0,0,0,0,0,0,0,0,14991360,518297612,27278.821684,0.000166,475.000000,116098,124085,138221,278469,126367,626481,627241,627404,673531,627411,153,339,396,1206,346,NA,NA,NA,NA,NA,153665,153680,153680,153689,153676,171,180,198,4339,193
1770233462444729000,full_redraw,0,typical_app_cursor_moves,grapheme_stress,themed,200,60,20000,1000,69420,46041,46750,52250,93667,47756,1408047000,1308066000,99981000,0,0,0,0,0,0,0,0,0,0,0,0,15040512,966357575,50860.925000,0.000166,840.000000,216926,226995,241702,339512,229445,1092461,1093278,1096055,1124252,1093491,580,835,907,1395,828,NA,NA,NA,NA,NA,265566,265582,265582,265595,265578,440,454,474,6114,459
1770233465120142000,full_redraw,0,typical_app_cursor_moves,grapheme_stress,churn,200,60,20000,1000,69420,113416,118667,130458,268959,120821,2821099000,2710320000,110779000,0,0,0,0,0,0,0,0,0,0,0,0,15138816,2105755310,110829.226842,0.000166,2867.000000,519488,534385,556447,806496,537081,2483501,2484276,2487205,2544728,2484843,634,1073,1171,1338,1074,NA,NA,NA,NA,NA,579875,579902,579902,579902,579897,1757,1832,2029,13679,1863
1770233469285585000,full_redraw,0,unicode_stress_width_churn,common,flat,200,60,20000,1000,69420,26708,28250,31917,59375,28710,1442794000,1343199000,99595000,0,0,0,0,0,0,0,0,0,0,0,0,15187968,359772988,18935.420421,0.207320,134.629579,133091,144194,159130,227685,145984,561472,569140,573293,621778,568953,173,349,400,890,347,NA,NA,NA,NA,NA,141807,144116,145449,146449,144047,1621,1928,2035,4620,1927
1770233471989188000,full_redraw,0,unicode_stress_width_churn,common,themed,200,60,20000,1000,69420,46625,48458,54625,671292,50012,1856931000,1755422000,101509000,0,0,0,0,0,0,0,0,0,0,0,0,15237120,704075213,37056.590158,0.207358,598.499105,221042,234139,249767,429750,236497,944662,964323,970404,1072618,962887,145,553,638,1259,552,NA,NA,NA,NA,NA,231321,236649,238304,239623,236219,2034,2361,2495,7374,2380
1770233475133326000,full_redraw,0,unicode_stress_width_churn,common,churn,200,60,20000,1000,69420,163541,178417,190792,657459,179282,4366578000,4244161000,122417000,0,0,0,0,0,0,0,0,0,0,0,0,15286272,2680346832,141070.885895,0.207901,4039.098105,745535,771335,800255,1308194,774604,3329494,3406706,3430461,3663106,3393168,246,941,1111,1887,947,NA,NA,NA,NA,NA,769602,787234,792740,796380,784054,4705,5385,5744,19154,5439
1770233480923478000,full_redraw,0,unicode_stress_width_churn,grapheme_stress,flat,200,60,20000,1000,69420,31375,33084,37166,225125,33991,1638805000,1535755000,103050000,0,0,0,0,0,0,0,0,0,0,0,0,15417344,609792090,32094.320526,0.212802,134.629579,153434,165301,180173,332386,167660,610606,619025,623988,668591,618772,115,269,357,893,276,NA,NA,NA,NA,NA,152200,154721,156117,157416,154580,1843,2210,2355,6943,2228
1770233483833110000,full_redraw,0,unicode_stress_width_churn,grapheme_stress,themed,200,60,20000,1000,69420,51208,53000,59958,124417,54453,2031490000,1925561000,105929000,0,0,0,0,0,0,0,0,0,0,0,0,15515648,946376803,49809.305421,0.212603,575.404474,240720,254611,270454,361951,256781,980859,1006621,1013694,1040165,1004817,290,606,694,1131,607,NA,NA,NA,NA,NA,239614,246160,247990,249556,245599,2219,2627,2790,8664,2629
1770233487152602000,full_redraw,0,unicode_stress_width_churn,grapheme_stress,churn,200,60,20000,1000,69420,163292,178104,189625,271625,177992,4435402000,4313394000,122008000,0,0,0,0,0,0,0,0,0,0,0,0,15613952,2813927858,148101.466211,0.212215,3780.325105,742013,766305,794663,1117338,769251,3224495,3291358,3312996,3337526,3280262,692,987,1106,1282,989,NA,NA,NA,NA,NA,745322,761038,766056,769520,758467,5017,5787,6220,20336,5834
1770233493006941000,full_redraw,0,unicode_stress_style_flicker,common,flat,200,60,20000,1000,69420,18791,20250,23084,1402583,20993,965208000,868666000,96542000,0,0,0,0,0,0,0,0,0,0,0,0,15663104,351196338,18484.017789,0.000000,1.000000,96056,108064,122166,281199,110121,539032,539710,539830,692776,539889,118,306,362,1123,310,NA,NA,NA,NA,NA,138491,138491,138491,138491,138491,46,53,65,3838,75
1770233495222964000,full_redraw,0,unicode_stress_style_flicker,common,themed,200,60,20000,1000,69420,349666,392000,405375,2699667,390892,8043484000,7899283000,144201000,0,0,0,0,0,0,0,0,0,0,0,0,15712256,6750788523,355304.659105,1.000000,10497.000000,1562290,1617983,1660584,2333324,1621634,8097972,8116582,8131780,8512110,8117156,186,674,732,1613,675,NA,NA,NA,NA,NA,1908338,1911427,1914630,1914630,1911570,3559,3608,3659,7561,3617
1770233504891575000,full_redraw,0,unicode_stress_style_flicker,common,churn,200,60,20000,1000,69420,369875,413875,427500,1282625,412746,8461777000,8314709000,147068000,0,0,0,0,0,0,0,0,0,0,0,0,15761408,6756506773,355605.619632,1.000000,10510.000000,1660614,1701013,1746908,2343078,1705823,8196486,8222821,8247629,8437669,8222630,245,690,748,1659,690,NA,NA,NA,NA,NA,1883060,1888342,1894202,1895397,1888497,4792,4928,5050,15005,4951
1770233515001557000,full_redraw,0,unicode_stress_style_flicker,grapheme_stress,flat,200,60,20000,1000,69420,23625,24083,27000,57000,24487,1097309000,999747000,97562000,0,0,0,0,0,0,0,0,0,0,0,0,15859712,653514172,34395.482737,0.000000,1.000000,117286,125278,138941,232744,127132,597020,597856,597970,619190,597972,176,250,281,1050,251,NA,NA,NA,NA,NA,150723,150735,150735,150735,150734,45,52,65,6258,56
1770233517347419000,full_redraw,0,unicode_stress_style_flicker,grapheme_stress,themed,200,60,20000,1000,69420,342750,387667,401709,1824500,387297,7982707000,7840225000,142482000,0,0,0,0,0,0,0,0,0,0,0,0,15958016,6698728496,352564.657684,1.000000,9933.000000,1542043,1596114,1643017,2082372,1599924,7741261,7762004,7775318,8065786,7761390,209,775,868,1860,779,NA,NA,NA,NA,NA,1822976,1826817,1829303,1829303,1826640,5664,5755,5839,11116,5773
1770233526949197000,full_redraw,0,unicode_stress_style_flicker,grapheme_stress,churn,200,60,20000,1000,69420,364667,408292,422792,791750,407482,8370490000,8227419000,143071000,0,0,0,0,0,0,0,0,0,0,0,0,16056320,6760365339,355808.702053,1.000000,10030.000000,1632346,1676945,1717788,2121635,1680454,7882346,7921306,7955958,8175877,7924850,342,782,870,2093,784,NA,NA,NA,NA,NA,1810505,1818357,1825572,1828506,1819434,6635,6898,7084,14210,6934
